date,company,Country,Price_USD,Shares,MktCapUSD
2008-02-19,HONDA MOTOR CO,JPN,31.7106058492584,1834828430,58183521144.7436
2008-02-20,HONDA MOTOR CO,JPN,30.730781691118608,1834828430,56385711922.9879
2008-02-21,HONDA MOTOR CO,JPN,31.4374738408594,1834828430,57682370770.5901
2008-02-22,HONDA MOTOR CO,JPN,30.8540975176476,1834828430,56611975307.3723
2008-02-25,HONDA MOTOR CO,JPN,31.176280123965,1834828430,57203125113.095
2008-02-26,HONDA MOTOR CO,JPN,31.580902842281297,1834828430,57945538380.0855
2008-02-27,HONDA MOTOR CO,JPN,32.292888993194104,1834828430,59251910811.5466
2008-02-28,HONDA MOTOR CO,JPN,31.7625372217233,1834828430,58278806303.3511
2008-02-29,HONDA MOTOR CO,JPN,31.3145382066183,1834828430,57456804973.8245
2008-03-03,HONDA MOTOR CO,JPN,29.6948300043527,1834828430,54484918316.0033
2008-03-04,HONDA MOTOR CO,JPN,30.1600428078027,1834828430,55338503993.7734
2008-03-05,HONDA MOTOR CO,JPN,29.5263284443376,1834828430,54175746863.1883
2008-03-06,HONDA MOTOR CO,JPN,30.266285104525398,1834828430,55533440380.2687
2008-03-07,HONDA MOTOR CO,JPN,29.03335437199589,1834828430,53271224020.0029
2008-03-10,HONDA MOTOR CO,JPN,29.0723370819624,1834828430,53342750604.5278
2008-03-11,HONDA MOTOR CO,JPN,29.4546515018956,1834828430,54044231971.4202
2008-03-12,HONDA MOTOR CO,JPN,29.9863254541903,1834828430,55019762454.580986
2008-03-13,HONDA MOTOR CO,JPN,29.226104677170802,1834828430,53624887759.829
2008-03-14,HONDA MOTOR CO,JPN,28.0425128486602,1834828430,51453199823.3621
2008-03-17,HONDA MOTOR CO,JPN,27.8136126735126,1834828430,51033207274.3692
2008-03-18,HONDA MOTOR CO,JPN,26.772535247111502,1834828430,49123008814.5773
2008-03-19,HONDA MOTOR CO,JPN,27.8826312345865,1834828430,51159844492.4254
2008-03-21,HONDA MOTOR CO,JPN,28.9191771865413,1834828430,53061728474.0733
2008-03-24,HONDA MOTOR CO,JPN,29.273133217563892,1834828430,53711177062.7636
2008-03-25,HONDA MOTOR CO,JPN,30.776917312016,1834828430,56470362871.8461
2008-03-26,HONDA MOTOR CO,JPN,30.863886227242894,1834828430,56629935910.0308
2008-03-27,HONDA MOTOR CO,JPN,29.8873591989987,1834828430,54838176355.9449
2008-03-28,HONDA MOTOR CO,JPN,30.0356014641729,1834828430,55110175478.6141
2008-03-31,HONDA MOTOR CO,JPN,28.582910533983,1834828430,52444736859.8985
2008-04-01,HONDA MOTOR CO,JPN,28.417177914110397,1834828430,52140645937.1779
2008-04-02,HONDA MOTOR CO,JPN,30.2853247638524,1834828430,55568374888.4994
2008-04-03,HONDA MOTOR CO,JPN,30.117831125018306,1834828430,55261052798.1225
2008-04-04,HONDA MOTOR CO,JPN,28.7472311100172,1834828430,52746236924.4401
2008-04-07,HONDA MOTOR CO,JPN,28.9628943390707,1834828430,53141941948.4129
2008-04-08,HONDA MOTOR CO,JPN,28.661954667316603,1834828430,52589769282.9637
2008-04-09,HONDA MOTOR CO,JPN,28.005865102639298,1834828430,51385957497.0675
2008-04-10,HONDA MOTOR CO,JPN,28.219218773206602,1834828430,51777424877.4692
2008-04-11,HONDA MOTOR CO,JPN,28.683052272390103,1834828430,52628479768.5574
2008-04-14,HONDA MOTOR CO,JPN,27.748821047406306,1834828430,50914325756.7635
2008-04-15,HONDA MOTOR CO,JPN,27.8778309567277,1834828430,51151036806.1381
2008-04-16,HONDA MOTOR CO,JPN,28.6264251517694,1834828430,52524578717.7336
2008-04-17,HONDA MOTOR CO,JPN,29.502271284130305,1834828430,54131606101.6949
2008-04-18,HONDA MOTOR CO,JPN,29.294911684457396,1834828430,53751136812.9817
2008-04-21,HONDA MOTOR CO,JPN,32.2862129144852,1834828430,59239661352.5305
2008-04-22,HONDA MOTOR CO,JPN,31.4075222954634,1834828430,57627414823.575
2008-04-23,HONDA MOTOR CO,JPN,30.690537084399,1834828430,56311869974.4246
2008-04-24,HONDA MOTOR CO,JPN,30.860933519204,1834828430,56624518197.3754
2008-04-25,HONDA MOTOR CO,JPN,31.974650727351303,1834828430,58667998193.8643
2008-04-28,HONDA MOTOR CO,JPN,32.827678614155104,1834828430,60233158012.1549
2008-04-30,HONDA MOTOR CO,JPN,31.5759257487322,1834828430,57936406267.3428
2008-05-01,HONDA MOTOR CO,JPN,31.706379707916998,1834828430,58175766900.4612
2008-05-02,HONDA MOTOR CO,JPN,32.5689597873048,1834828430,59758453353.2735
2008-05-07,HONDA MOTOR CO,JPN,32.649962034927896,1834828430,59907078580.1063
2008-05-08,HONDA MOTOR CO,JPN,32.236270630248,1834828430,59148025829.5531
2008-05-09,HONDA MOTOR CO,JPN,31.097117946234,1834828430,57057876098.8133
2008-05-12,HONDA MOTOR CO,JPN,30.5822198639718,1834828430,56113126458.9262
2008-05-13,HONDA MOTOR CO,JPN,30.8310991957105,1834828430,56569777332.4397
2008-05-14,HONDA MOTOR CO,JPN,31.545441588674002,1834828430,57880473063.8035
2008-05-15,HONDA MOTOR CO,JPN,32.6320309145556,1834828430,59874178050.6655
2008-05-16,HONDA MOTOR CO,JPN,33.4374249339419,1834828430,61351937894.7874
2008-05-19,HONDA MOTOR CO,JPN,32.8308207705193,1834828430,60238923329.9833
2008-05-20,HONDA MOTOR CO,JPN,32.9321136254213,1834828430,60424778339.9133
2008-05-21,HONDA MOTOR CO,JPN,32.443949445547396,1834828430,59529080824.1732
2008-05-22,HONDA MOTOR CO,JPN,32.324787147048895,1834828430,59310438451.104
2008-05-23,HONDA MOTOR CO,JPN,32.307989940027106,1834828430,59279618458.1157
2008-05-26,HONDA MOTOR CO,JPN,31.2122529835242,1834828430,57269129138.5225
2008-05-27,HONDA MOTOR CO,JPN,31.700288184438,1834828430,58164590000.0
2008-05-28,HONDA MOTOR CO,JPN,31.1172624445187,1834828430,57094837796.9742
2008-05-29,HONDA MOTOR CO,JPN,31.8785578747628,1834828430,58491684296.0152
2008-05-30,HONDA MOTOR CO,JPN,33.439113342490394,1834828430,61355035834.7937
2008-06-02,HONDA MOTOR CO,JPN,34.5305849155866,1834828430,63357698907.6474
2008-06-03,HONDA MOTOR CO,JPN,33.1575697116527,1834828430,60838451576.6472
2008-06-04,HONDA MOTOR CO,JPN,36.0797753343805,1834828430,66200197531.5341
2008-06-05,HONDA MOTOR CO,JPN,35.90444329265421,1834828430,65878493316.6847
2008-06-06,HONDA MOTOR CO,JPN,36.651948915159295,1834828430,67250037884.4419
2008-06-09,HONDA MOTOR CO,JPN,35.1671145052562,1834828430,64525621495.3095
2008-06-10,HONDA MOTOR CO,JPN,34.519755562812,1834828430,63337828903.298
2008-06-11,HONDA MOTOR CO,JPN,35.585522311186,1834828430,65293328032.9634
2008-06-12,HONDA MOTOR CO,JPN,34.4396611581725,1834828430,63190869412.5816
2008-06-13,HONDA MOTOR CO,JPN,35.5506179697264,1834828430,65229284554.9229
2008-06-16,HONDA MOTOR CO,JPN,35.5526826115061,1834828430,65233072818.3581
2008-06-17,HONDA MOTOR CO,JPN,34.956304619225996,1834828430,64138821523.0961
2008-06-18,HONDA MOTOR CO,JPN,35.4974743964039,1834828430,65131775215.719
2008-06-19,HONDA MOTOR CO,JPN,34.2656047416188,1834828430,62871505751.065
2008-06-20,HONDA MOTOR CO,JPN,34.1792782305006,1834828430,62713111414.2026
2008-06-23,HONDA MOTOR CO,JPN,34.0050961315729,1834828430,62393517147.0929
2008-06-24,HONDA MOTOR CO,JPN,35.006267700450394,1834828430,64230495204.97701
2008-06-25,HONDA MOTOR CO,JPN,35.4121399842818,1834828430,64975201210.3
2008-06-26,HONDA MOTOR CO,JPN,34.9862387460932,1834828430,64193745510.0994
2008-06-27,HONDA MOTOR CO,JPN,34.3869235479768,1834828430,63094104946.0643
2008-06-30,HONDA MOTOR CO,JPN,34.0549974057828,1834828430,62485077423.7064
2008-07-01,HONDA MOTOR CO,JPN,34.3444827098174,1834828430,63016233289.6165
2008-07-02,HONDA MOTOR CO,JPN,33.9254582292796,1834828430,62247395259.8596
2008-07-03,HONDA MOTOR CO,JPN,33.6536208108742,1834828430,61748620236.2315
2008-07-04,HONDA MOTOR CO,JPN,33.547298880194894,1834828430,61553537735.0888
2008-07-07,HONDA MOTOR CO,JPN,33.576710226479996,1834828430,61607502509.4173
2008-07-08,HONDA MOTOR CO,JPN,33.3877360690138,1834828430,61260767352.7629
2008-07-09,HONDA MOTOR CO,JPN,33.698949824970796,1834828430,61831791200.0
2008-07-10,HONDA MOTOR CO,JPN,34.0616665886867,1834828430,62497314230.1034
2008-07-11,HONDA MOTOR CO,JPN,33.9478523268424,1834828430,62288484586.732
2008-07-14,HONDA MOTOR CO,JPN,33.159550983983806,1834828430,60842086871.448
2008-07-15,HONDA MOTOR CO,JPN,32.8654242322618,1834828430,60302414745.3648
2008-07-16,HONDA MOTOR CO,JPN,32.441200324411994,1834828430,59524036658.5564
2008-07-17,HONDA MOTOR CO,JPN,32.1984942468867,1834828430,59078712647.3791
2008-07-18,HONDA MOTOR CO,JPN,32.041973110975796,1834828430,58791523217.3139
2008-07-22,HONDA MOTOR CO,JPN,33.6810590821911,1834828430,61798964756.514015
2008-07-23,HONDA MOTOR CO,JPN,34.3180447989612,1834828430,62967724259.1476
2008-07-24,HONDA MOTOR CO,JPN,35.677785004181,1834828430,65462614245.099014
2008-07-25,HONDA MOTOR CO,JPN,34.8486954909866,1834828430,63941377235.275
2008-07-28,HONDA MOTOR CO,JPN,33.9140534262486,1834828430,62226469403.0197
2008-07-29,HONDA MOTOR CO,JPN,32.9959794814918,1834828430,60541961228.3377
2008-07-30,HONDA MOTOR CO,JPN,32.3489994916586,1834828430,59354863949.3507
2008-07-31,HONDA MOTOR CO,JPN,32.2894018596475,1834828430,59245512519.7761
2008-08-01,HONDA MOTOR CO,JPN,32.3645663799116,1834828430,59383426518.4841
2008-08-04,HONDA MOTOR CO,JPN,30.3774021764297,1834828430,55737321142.8571
2008-08-05,HONDA MOTOR CO,JPN,30.6325482393226,1834828430,56205470392.8555
2008-08-06,HONDA MOTOR CO,JPN,31.520593760022006,1834828430,57834881561.3689
2008-08-07,HONDA MOTOR CO,JPN,31.391157548934608,1834828430,57597388321.3944
2008-08-08,HONDA MOTOR CO,JPN,31.4924899033444,1834828430,57783315806.1442
2008-08-11,HONDA MOTOR CO,JPN,33.028524634912,1834828430,60601676001.0919
2008-08-12,HONDA MOTOR CO,JPN,33.9940760993393,1834828430,62373297278.6512
2008-08-13,HONDA MOTOR CO,JPN,34.241531664212104,1834828430,62827335784.2415
2008-08-14,HONDA MOTOR CO,JPN,33.7668263746292,1834828430,61956333023.0436
2008-08-15,HONDA MOTOR CO,JPN,33.9443312966735,1834828430,62282024100.4752
2008-08-18,HONDA MOTOR CO,JPN,33.827597152314894,1834828430,62067836973.6544
2008-08-19,HONDA MOTOR CO,JPN,33.170820613295696,1834828430,60862764707.7049
2008-08-20,HONDA MOTOR CO,JPN,32.5735862790592,1834828430,59766942171.8757
2008-08-21,HONDA MOTOR CO,JPN,32.6051817300143,1834828430,59824914403.5469
2008-08-22,HONDA MOTOR CO,JPN,31.291217537635895,1834828430,57414015547.3689
2008-08-25,HONDA MOTOR CO,JPN,32.7689288485236,1834828430,60125362271.9182
2008-08-26,HONDA MOTOR CO,JPN,32.8674830427459,1834828430,60306192309.3732
2008-08-27,HONDA MOTOR CO,JPN,32.1684057046521,1834828430,59023505334.6699
2008-08-28,HONDA MOTOR CO,JPN,31.8998217631735,1834828430,58530699883.0035
2008-08-29,HONDA MOTOR CO,JPN,32.9877908316056,1834828430,60526936460.7233
2008-09-01,HONDA MOTOR CO,JPN,31.9970407361169,1834828430,58709080018.4954
2008-09-02,HONDA MOTOR CO,JPN,30.8710033076075,1834828430,56642994531.4223
2008-09-03,HONDA MOTOR CO,JPN,32.5510627507031,1834828430,59725615361.7041
2008-09-04,HONDA MOTOR CO,JPN,33.6834312682182,1834828430,61803317310.8777
2008-09-05,HONDA MOTOR CO,JPN,33.820282775142104,1834828430,62054416346.47
2008-09-08,HONDA MOTOR CO,JPN,33.8025560288942,1834828430,62021890808.483
2008-09-09,HONDA MOTOR CO,JPN,32.7609474614919,1834828430,60110717796.0817
2008-09-10,HONDA MOTOR CO,JPN,33.7501743294129,1834828430,61925779377.0629
2008-09-11,HONDA MOTOR CO,JPN,33.328639158803895,1834828430,61152334661.7847
2008-09-12,HONDA MOTOR CO,JPN,32.4430149629422,1834828430,59527366208.9218
2008-09-16,HONDA MOTOR CO,JPN,32.0427236315087,1834828430,58792900293.725
2008-09-17,HONDA MOTOR CO,JPN,31.6050797288265,1834828430,57989898818.8676
2008-09-18,HONDA MOTOR CO,JPN,30.1296720061022,1834828430,55282778783.3715
2008-09-19,HONDA MOTOR CO,JPN,31.185615283761,1834828430,57220253529.6872
2008-09-22,HONDA MOTOR CO,JPN,32.7792086162491,1834828430,60144223881.9948
2008-09-24,HONDA MOTOR CO,JPN,32.350860646074,1834828430,59358278848.3848
2008-09-25,HONDA MOTOR CO,JPN,31.012122920778108,1834828430,56901924809.6983
2008-09-26,HONDA MOTOR CO,JPN,31.502004244282,1834828430,57800772989.3893
2008-09-29,HONDA MOTOR CO,JPN,30.6137046397406,1834828430,56170895620.619
2008-09-30,HONDA MOTOR CO,JPN,29.1056374511374,1834828430,53403851068.6196
2008-10-01,HONDA MOTOR CO,JPN,29.743298285497797,1834828430,54573849296.2016
2008-10-02,HONDA MOTOR CO,JPN,28.494087476848602,1834828430,52281761789.4287
2008-10-03,HONDA MOTOR CO,JPN,26.785714285714306,1834828430,49147190089.2857
2008-10-06,HONDA MOTOR CO,JPN,26.741139834906807,1834828430,49065403619.6926
2008-10-07,HONDA MOTOR CO,JPN,25.0633898966257,1834828430,45987020334.5036
2008-10-08,HONDA MOTOR CO,JPN,23.051152557627894,1834828430,42294910057.0028
2008-10-09,HONDA MOTOR CO,JPN,22.997069487905396,1834828430,42195676903.0944
2008-10-10,HONDA MOTOR CO,JPN,21.150761828388106,1834828430,38808019118.8853
2008-10-14,HONDA MOTOR CO,JPN,24.2640238246351,1834828430,44520320739.6377
2008-10-15,HONDA MOTOR CO,JPN,23.238602723505,1834828430,42638848950.5625
2008-10-16,HONDA MOTOR CO,JPN,21.063639079772894,1834828430,38648163822.8264
2008-10-17,HONDA MOTOR CO,JPN,21.9449649866851,1834828430,40265245652.9244
2008-10-20,HONDA MOTOR CO,JPN,22.446468126999804,1834828430,41185417872.508
2008-10-21,HONDA MOTOR CO,JPN,24.1136858783918,1834828430,44244476401.7627
2008-10-22,HONDA MOTOR CO,JPN,22.8455900935052,1834828430,41917738203.6897
2008-10-23,HONDA MOTOR CO,JPN,21.628824765516896,1834828430,39685182587.2585
2008-10-24,HONDA MOTOR CO,JPN,21.3610991841992,1834828430,39193952079.2186
2008-10-27,HONDA MOTOR CO,JPN,19.4222627150437,1834828430,35636519804.4911
2008-10-28,HONDA MOTOR CO,JPN,21.5801024140454,1834828430,39595785431.6021
2008-10-29,HONDA MOTOR CO,JPN,25.0269244576645,1834828430,45920112510.3851
2008-10-30,HONDA MOTOR CO,JPN,28.3120480073858,1834828430,51947750595.4762
2008-10-31,HONDA MOTOR CO,JPN,24.4026436197255,1834828430,44774664280.6304
2008-11-04,HONDA MOTOR CO,JPN,24.2716012236097,1834828430,44534223966.7018
2008-11-05,HONDA MOTOR CO,JPN,27.6156941649899,1834828430,50670060768.1087
2008-11-06,HONDA MOTOR CO,JPN,25.2293577981651,1834828430,46291542958.7156
2008-11-07,HONDA MOTOR CO,JPN,23.0083990837363,1834828430,42216464767.6254
2008-11-10,HONDA MOTOR CO,JPN,23.9845849601947,1834828430,44007598366.7157
2008-11-11,HONDA MOTOR CO,JPN,22.984967420860897,1834828430,42173471686.4194
2008-11-12,HONDA MOTOR CO,JPN,22.4407595333996,1834828430,41174943582.6751
2008-11-13,HONDA MOTOR CO,JPN,21.317627436672602,1834828430,39114188880.9549
2008-11-14,HONDA MOTOR CO,JPN,21.7952690837723,1834828430,39990579354.4055
2008-11-17,HONDA MOTOR CO,JPN,22.2084174561267,1834828430,40748635733.8096
2008-11-18,HONDA MOTOR CO,JPN,21.2044976125687,1834828430,38906615063.4081
2008-11-19,HONDA MOTOR CO,JPN,21.1053201919604,1834828430,38724641512.4619
2008-11-20,HONDA MOTOR CO,JPN,20.061046205662606,1834828430,36808577913.6933
2008-11-21,HONDA MOTOR CO,JPN,20.528755003159894,1834828430,37666743312.3025
2008-11-25,HONDA MOTOR CO,JPN,21.876799078871606,1834828430,40140172907.3115
2008-11-26,HONDA MOTOR CO,JPN,21.5710001578366,1834828430,39579084353.1331
2008-11-27,HONDA MOTOR CO,JPN,21.1363398556032,1834828430,38781557273.2029
2008-11-28,HONDA MOTOR CO,JPN,21.8909129088141,1834828430,40166069363.7461
2008-12-01,HONDA MOTOR CO,JPN,21.580433740075694,1834828430,39596393358.0221
2008-12-02,HONDA MOTOR CO,JPN,20.1549559177131,1834828430,36980886123.2167
2008-12-03,HONDA MOTOR CO,JPN,19.2594180376186,1834828430,35337727760.6773
2008-12-04,HONDA MOTOR CO,JPN,18.156349334626398,1834828430,33313785944.184
2008-12-05,HONDA MOTOR CO,JPN,17.9586072029985,1834828430,32950963059.2645
2008-12-08,HONDA MOTOR CO,JPN,18.65864144454,1834828430,34235405787.6182
2008-12-09,HONDA MOTOR CO,JPN,19.925481937469602,1834828430,36559840740.3208
2008-12-10,HONDA MOTOR CO,JPN,21.9300608869012,1834828430,40237899186.9174
2008-12-11,HONDA MOTOR CO,JPN,23.911977776567397,1834828430,43874376641.974
2008-12-12,HONDA MOTOR CO,JPN,21.0301603809732,1834828430,38586736154.4693
2008-12-15,HONDA MOTOR CO,JPN,23.0437665782493,1834828430,42281358052.0557
2008-12-16,HONDA MOTOR CO,JPN,21.9015374368652,1834828430,40185563549.8696
2008-12-17,HONDA MOTOR CO,JPN,21.5020751606117,1834828430,39452618808.6872
2008-12-18,HONDA MOTOR CO,JPN,20.4596412556054,1834828430,37539931443.3857
2008-12-19,HONDA MOTOR CO,JPN,20.184306059759802,1834828430,37034738598.2686
2008-12-22,HONDA MOTOR CO,JPN,21.076506057421,1834828430,38671772519.2233
2008-12-24,HONDA MOTOR CO,JPN,19.8377214770657,1834828430,36398815352.5418
2008-12-25,HONDA MOTOR CO,JPN,20.4340862649804,1834828430,37493042420.0585
2008-12-26,HONDA MOTOR CO,JPN,20.7797937462086,1834828430,38127356335.0797
2008-12-29,HONDA MOTOR CO,JPN,20.897841407247103,1834828430,38343953539.6482
2008-12-30,HONDA MOTOR CO,JPN,21.1355067642493,1834828430,38780028693.5019
2009-01-05,HONDA MOTOR CO,JPN,21.0334085293802,1834828430,38592695949.5112
2009-01-06,HONDA MOTOR CO,JPN,21.0721278509816,1834828430,38663739261.5759
2009-01-07,HONDA MOTOR CO,JPN,23.810806442924104,1834828430,43688744602.7043
2009-01-08,HONDA MOTOR CO,JPN,23.5029858105517,1834828430,43123946555.0868
2009-01-09,HONDA MOTOR CO,JPN,23.0560328105082,1834828430,42303864483.7333
2009-01-13,HONDA MOTOR CO,JPN,21.636708719437298,1834828430,39699648290.0525
2009-01-14,HONDA MOTOR CO,JPN,21.9006868595879,1834828430,40184002886.4993
2009-01-15,HONDA MOTOR CO,JPN,20.7569254779555,1834828430,38085396986.3441
2009-01-16,HONDA MOTOR CO,JPN,22.1744166804567,1834828430,40686250143.9682
2009-01-19,HONDA MOTOR CO,JPN,23.120747828972807,1834828430,42422605439.4602
2009-01-20,HONDA MOTOR CO,JPN,23.6272878535774,1834828430,43352019477.5374
2009-01-21,HONDA MOTOR CO,JPN,23.7932214994865,1834828430,43656479248.545
2009-01-22,HONDA MOTOR CO,JPN,22.722147045557104,1834828430,41691241389.8286
2009-01-23,HONDA MOTOR CO,JPN,22.146412393042894,1834828430,40634867081.2594
2009-01-26,HONDA MOTOR CO,JPN,21.7012726054923,1834828430,39818111943.7374
2009-01-27,HONDA MOTOR CO,JPN,23.912676531817894,1834828430,43875658737.9733
2009-01-28,HONDA MOTOR CO,JPN,24.4677293501282,1834828430,44894085429.1606
2009-01-29,HONDA MOTOR CO,JPN,25.3572818773286,1834828430,46526261696.0463
2009-01-30,HONDA MOTOR CO,JPN,23.0486582785881,1834828430,42290333482.9084
2009-02-02,HONDA MOTOR CO,JPN,22.815804117974402,1834828430,41863086048.9705
2009-02-03,HONDA MOTOR CO,JPN,23.113604488078494,1834828430,42409498634.5021
2009-02-04,HONDA MOTOR CO,JPN,24.413354885457892,1834828430,44794317615.5175
2009-02-05,HONDA MOTOR CO,JPN,24.044321329639892,1834828430,44117204355.6787
2009-02-06,HONDA MOTOR CO,JPN,24.623280192181696,1834828430,45179494536.4708
2009-02-09,HONDA MOTOR CO,JPN,24.6536489582197,1834828430,45235216011.7814
2009-02-10,HONDA MOTOR CO,JPN,24.675111037999702,1834828430,45274595245.9286
2009-02-12,HONDA MOTOR CO,JPN,24.378136892614894,1834828430,44729698641.0016
2009-02-13,HONDA MOTOR CO,JPN,24.3027238623389,1834828430,44591328669.0589
2009-02-16,HONDA MOTOR CO,JPN,23.9442751414889,1834828430,43933636765.3461
2009-02-17,HONDA MOTOR CO,JPN,24.0761781096142,1834828430,44175656081.2639
2009-02-18,HONDA MOTOR CO,JPN,24.037177501201896,1834828430,44104096656.1615
2009-02-19,HONDA MOTOR CO,JPN,24.3396928309507,1834828430,44659160383.6956
2009-02-20,HONDA MOTOR CO,JPN,23.842395921835198,1834828430,43746705876.6992
2009-02-23,HONDA MOTOR CO,JPN,22.8680323963792,1834828430,41958915979.0376
2009-02-24,HONDA MOTOR CO,JPN,22.892873753294396,1834828430,42004495606.9454
2009-02-25,HONDA MOTOR CO,JPN,24.684359701107997,1834828430,45291564955.9392
2009-02-26,HONDA MOTOR CO,JPN,24.6330438315811,1834828430,45197409139.6211
2009-02-27,HONDA MOTOR CO,JPN,24.4263886759671,1834828430,44818232384.8945
2009-03-02,HONDA MOTOR CO,JPN,23.727771229436804,1834828430,43536389232.3067
2009-03-03,HONDA MOTOR CO,JPN,23.1991471648307,1834828430,42566454769.7853
2009-03-04,HONDA MOTOR CO,JPN,22.1842144977112,1834828430,40704227457.6186
2009-03-05,HONDA MOTOR CO,JPN,23.003715201791398,1834828430,42207870647.8701
2009-03-06,HONDA MOTOR CO,JPN,21.9870123229534,1834828430,40342395300.9153
2009-03-09,HONDA MOTOR CO,JPN,21.291660344914803,1834828430,39066543722.7533
2009-03-10,HONDA MOTOR CO,JPN,21.139285532801498,1834828430,38786962085.4718
2009-03-11,HONDA MOTOR CO,JPN,22.6098521663512,1834828430,41485199552.9183
2009-03-12,HONDA MOTOR CO,JPN,21.0951067524773,1834828430,38705901603.3303
2009-03-13,HONDA MOTOR CO,JPN,22.6449737338706,1834828430,41549641603.5089
2009-03-16,HONDA MOTOR CO,JPN,22.864999745378604,1834828430,41953351584.7635
2009-03-17,HONDA MOTOR CO,JPN,23.4746534453101,1834828430,43071961525.8525
2009-03-18,HONDA MOTOR CO,JPN,23.444268895571103,1834828430,43016211090.1585
2009-03-19,HONDA MOTOR CO,JPN,23.7600554046135,1834828430,43595625154.76
2009-03-23,HONDA MOTOR CO,JPN,23.323914718725906,1834828430,42795381824.8138
2009-03-24,HONDA MOTOR CO,JPN,23.7572165738517,1834828430,43590416387.3704
2009-03-25,HONDA MOTOR CO,JPN,23.894801473597997,1834828430,43842861072.9636
2009-03-26,HONDA MOTOR CO,JPN,24.11534751485,1834828430,44247525219.5766
2009-03-27,HONDA MOTOR CO,JPN,25.1466462637082,1834828430,46139781483.8051
2009-03-30,HONDA MOTOR CO,JPN,23.7321364081927,1834828430,43544398586.3901
